run_id,experiment_id,scenario_id,mode,seed,network_profile,task_success,result_status,task_completion_time_ms,fault_detection_latency_ms,cloud_response_latency_ms,recovery_latency_ms,cloud_invocation_count,supervisory_decision_count,replan_count,retry_count,uploaded_bytes,downloaded_bytes,mode_switch_count,deferred_switch_count,aborted_transition_count,cache_hit_count,cache_miss_count,simulated_collision_count,unsafe_counterfactual_count,config_hash,result_hash
run-9802af73298b15a8,full-s03_obstacle_inserted-pcsc-poor-6,S03_OBSTACLE_INSERTED,PCSC,6,POOR,False,NEEDS_OBSERVATION,1701,,,97,2,2,0,0,0,201,0,0,0,0,1,0,0,ee55ff807d2117461a22b761c6e89fd70eaccf130133a75f6eea51c8c03965e1,49efebbee951722c3642250edff25776ec95b66ec9e611de9971e72de0875736
run-0a56248327e1443a,full-s03_obstacle_inserted-pcsc-poor-7,S03_OBSTACLE_INSERTED,PCSC,7,POOR,False,NEEDS_OBSERVATION,1701,,,0,2,2,0,0,0,402,0,0,0,0,1,0,0,9c5263a2527eb10ff3c1593a38676c64f4310f3394dee387c0fdd52b83e16944,b7ec082ada0c82d931dfa29d3b6574edecd16681d798b38ca89e0bd241242c2c
run-8bd2084b5758f628,full-s03_obstacle_inserted-pcsc-poor-8,S03_OBSTACLE_INSERTED,PCSC,8,POOR,False,NEEDS_OBSERVATION,1701,,,0,2,2,0,0,0,201,0,0,0,0,1,0,0,6e8610dd7d52719a877738fdaa798c951c6510bc7db1eff62128c943cac32bb0,a8594347cc1e20877c4883225f4a1304bb0f91e4ae11a35c5c84c6c8e6bb72b6
run-7b340a1dadf2a6fc,full-s03_obstacle_inserted-pcsc-poor-9,S03_OBSTACLE_INSERTED,PCSC,9,POOR,False,NEEDS_OBSERVATION,1701,,,375,2,2,0,0,0,402,0,0,0,0,1,0,0,c2aabc8efd3267abc6a7f8ed95dd25895eaba1483f356103cbac222f1acacfd9,7c6a55c0aa07001f7ebe4021a46c2f5832601cd9b763fdaeb0a5e8099336bcfd
run-7b0690bfa43cc862,full-s03_obstacle_inserted-pcsc-severe-0,S03_OBSTACLE_INSERTED,PCSC,0,SEVERE,False,NEEDS_OBSERVATION,2201,,,711,2,2,0,0,0,402,0,0,0,0,1,0,0,2454417f47ca3a6c510eeaf182d6e05d9eb93fd74d703801c3658775b9466399,36b082f63ca284900d22103ddc9cd91a4176fd8a904b108e39bf97e65bc9175e
run-75da41844d150819,full-s03_obstacle_inserted-pcsc-severe-1,S03_OBSTACLE_INSERTED,PCSC,1,SEVERE,False,NEEDS_OBSERVATION,2201,,,662,2,2,0,0,0,201,0,0,0,0,1,0,0,b2ef2c337580edb74472bf8ae3a6c66910bf709080ab3df3f731d066d5ec5906,dc34140ac353972a22775ae035cb9e0a1306e4696dc90c5f1f997a46b12dd497
run-bb91719640da7f5a,full-s03_obstacle_inserted-pcsc-severe-2,S03_OBSTACLE_INSERTED,PCSC,2,SEVERE,False,NEEDS_OBSERVATION,2201,,,716,2,2,0,0,0,402,0,0,0,0,1,0,0,382334e9ad00556b5e66c8d786e5e5acca0fa386dc826f5e6b2a46093e06e575,a7632cac329577a7186b0d17bd9cc0fb7fe51f41ff2e1413a44536ec02371eb0
run-d8c8c422887deaf0,full-s03_obstacle_inserted-pcsc-severe-3,S03_OBSTACLE_INSERTED,PCSC,3,SEVERE,False,NEEDS_OBSERVATION,2201,,,479,2,2,0,0,0,402,0,0,0,0,1,0,0,b9a99b9cecc5dd2e40af34289f01346b269ba6b5c532dea197e98f67f49864c4,d53306395f850c8847d9f3e021c2562a6065051a8d94d526b026d43d57b93eb7
run-feef40700d1fded6,full-s03_obstacle_inserted-pcsc-severe-4,S03_OBSTACLE_INSERTED,PCSC,4,SEVERE,False,NEEDS_OBSERVATION,2201,,,506,2,2,0,0,0,201,0,0,0,0,1,0,0,603b4be040384ed0eae3cbeace4f91dabf6a4f937c3f6820c5cbe141205c3b0f,6f75df2509d4820fa2ae4bef35f8907b03ff6b5b357303ab8f35155f74b6b0ec
run-098769dce6abfc23,full-s03_obstacle_inserted-pcsc-severe-5,S03_OBSTACLE_INSERTED,PCSC,5,SEVERE,False,NEEDS_OBSERVATION,2201,,,643,2,2,0,0,0,402,0,0,0,0,1,0,0,0a7967123c5de1f4e90cd336082fee1728c8d700a1948215c3670c7dd5148f8b,9eca95a9a81f6f92183e4c445dc9fc5699add3641738a451e33bd8cf70de9011
run-cfeca46104c9a33c,full-s03_obstacle_inserted-pcsc-severe-6,S03_OBSTACLE_INSERTED,PCSC,6,SEVERE,False,NEEDS_OBSERVATION,2201,,,597,2,2,0,0,0,201,0,0,0,0,1,0,0,636f4d86a5f7fa1aa6d3ac4cb18061e8f5e7589fdb0d051f660a9197894770dd,d04af4d5ab687e902a9ac68855485d9674e74443fd9d97fb30912fb5f87a810d
run-563625e39c243656,full-s03_obstacle_inserted-pcsc-severe-7,S03_OBSTACLE_INSERTED,PCSC,7,SEVERE,False,NEEDS_OBSERVATION,2201,,,460,2,2,0,0,0,402,0,0,0,0,1,0,0,da5d1760f7ea89d6c84305c6c2981790053d3cb3aa2d3bdcabc556c4bbc164de,cab87cd9fe987eeffb534e5b26e73d5b6afeea4c8f9384f7d983b1bc84a77165
run-4ea86c457bd38b51,full-s03_obstacle_inserted-pcsc-severe-8,S03_OBSTACLE_INSERTED,PCSC,8,SEVERE,False,NEEDS_OBSERVATION,2201,,,230,2,2,0,0,0,201,0,0,0,0,1,0,0,66272003492d5629a46e7878e165a625144eb56609bacf07be07944c41b30b78,f8bbca90cd2adb0b14f7e4d9648106b7dbdba12c9f1cc2d7d21210940b076a4a
run-08f58639acd8f245,full-s03_obstacle_inserted-pcsc-severe-9,S03_OBSTACLE_INSERTED,PCSC,9,SEVERE,False,NEEDS_OBSERVATION,2201,,,875,2,2,0,0,0,402,0,0,0,0,1,0,0,27c7c1ad8883cd819ca2f3fafb9a68c83a846b2f08e132cc43e040cec62f4e91,9cbe9650d65d8f58e6148cc45cb257ab15689cca6dc1bb3a5decaa1df96a2501
run-952bb1a4e4fe8c0e,full-s03_obstacle_inserted-eteac-good-0,S03_OBSTACLE_INSERTED,ETEAC,0,GOOD,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,d5d413e232b0e8a4081680beedbfcd999addf7b966edbfa11b085ebcd6c2f7ad,47f4d032dd6f9704e0f3de3d891637aeb598d3c831fa02c530b11631b8903df3
run-a0c80073964ff310,full-s03_obstacle_inserted-eteac-good-1,S03_OBSTACLE_INSERTED,ETEAC,1,GOOD,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,d73d62c8e5132c85886013025c57a6e686a6fa0c91f9764eba57c5c8cbcbd0d4,9041aaab25450e338934afa59a8ca392d17d2d8c482cb614b6a21bb2b04c8bff
run-3df260d196f82b63,full-s03_obstacle_inserted-eteac-good-2,S03_OBSTACLE_INSERTED,ETEAC,2,GOOD,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,dea1edcb0184870e0514fe4910a9f0be129dd03e02bee3da237370f555eb0cd4,431885d996bc9662af1464b3fd162dbe3c70bfd3bed1380c4c0697d7cfcc59b9
run-b7f1e873d8884565,full-s03_obstacle_inserted-eteac-good-3,S03_OBSTACLE_INSERTED,ETEAC,3,GOOD,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,bfbfd11c5044ea18dff1d01fafe827b4e0e8b1f2d53d771c4d99e3e0e745d5be,2f07e1b18fe142f91b2843147ad7764820f9bfb6f8b78194663289b84ea876ba
run-c67fd6c5c4fb6c25,full-s03_obstacle_inserted-eteac-good-4,S03_OBSTACLE_INSERTED,ETEAC,4,GOOD,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1384af9ab65d9408d187d6b65e57dade86f46954490afc5848c23328cd54a350,b926877b1694c360b351c673fe9304e91c486d4a22e92d00191471a1a66353b8
run-d22ea164e3e94ca4,full-s03_obstacle_inserted-eteac-good-5,S03_OBSTACLE_INSERTED,ETEAC,5,GOOD,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,9b076ddf6f086fce66c30823e3e96dde77129ee9dac60fe9472a99d04be3f7b0,c03a7570fa827016983400553979cf41a683c8c714400754d7b3d490caed0e22
run-4e36ba306e19fa6f,full-s03_obstacle_inserted-eteac-good-6,S03_OBSTACLE_INSERTED,ETEAC,6,GOOD,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,714e6049ec0bcd1448552ae86e33bda5bbc10cdb86f8ef72198bb6853fe57e23,1e820c0c469bf90e62142512afe850944304c5edd95b28d9c12476e87421897f
run-b769207387c2cae4,full-s03_obstacle_inserted-eteac-good-7,S03_OBSTACLE_INSERTED,ETEAC,7,GOOD,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1ec5e48144bcdef4b2c1a3e936f79e0d9e7eb21d99a098e38729e9efb2738caf,7c968bd9656bae8951fa46dca62872dc78370de27a3bedff56375d623cd02a75
run-55a932f5147aa692,full-s03_obstacle_inserted-eteac-good-8,S03_OBSTACLE_INSERTED,ETEAC,8,GOOD,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,57d821a60df62290b7b81d4665781f541ba8b51b2e23a03d511e46135f4450b3,ea3c3b1c4b2b7ac800a8a1b02da02a4ff732f49ef7ad74f9226ba4b78863656d
run-8bc8eb12b9f271ce,full-s03_obstacle_inserted-eteac-good-9,S03_OBSTACLE_INSERTED,ETEAC,9,GOOD,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,6ca76eb666b65596e5ece3effefe9467945f3c9e9f0bdaf9bb884e037ca636b3,e3c7ae7d251bb87d47c63e46825f94475ab5646203f87aefd6dffc16ad486aee
run-321dbd7a483d3b42,full-s03_obstacle_inserted-eteac-normal-0,S03_OBSTACLE_INSERTED,ETEAC,0,NORMAL,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0aa239584f9797cbf80190b635c8ebf2a2edd74143161818891852b14b846222,dc5ed789d516f6db1038348458cf87e211ae7d486e03e23437a0dc60d0a4b7a1
run-68ae8cd7cce1e355,full-s03_obstacle_inserted-eteac-normal-1,S03_OBSTACLE_INSERTED,ETEAC,1,NORMAL,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7bb07eb714866d3f33a5af2382f0bf17ba74d880d1c31d7f216b027f4b602adb,75779c0b9009a8233765ba429259be65472f1be216469e8bdb3f83eba7b0af3f
run-9321a1d5098d20a4,full-s03_obstacle_inserted-eteac-normal-2,S03_OBSTACLE_INSERTED,ETEAC,2,NORMAL,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1a4309336b10f2e160a83c194985aa67e441a95fb94ab2f1ec21b5b47d7bf628,2980f8fcd797a20c39c8fb1c209865a0cfe57231f2517a5e4d682d7e2180ad50
run-2987a361626b718d,full-s03_obstacle_inserted-eteac-normal-3,S03_OBSTACLE_INSERTED,ETEAC,3,NORMAL,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,594d90512daeead40d88159a41f54f47f9baf67f0e8824fa9eeabe0c4aed1d10,aa966312340b1c90d1b268ae04ad2f48e081fe5d7aac5ba7ec0d561ac0b602d4
run-ed2f2a1d97d1d748,full-s03_obstacle_inserted-eteac-normal-4,S03_OBSTACLE_INSERTED,ETEAC,4,NORMAL,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,cbc8ffb7ff156cee144da7f0b85a4fad6821e1b809590d715b77192f2e1433d2,162628a79b9cd18c15ad35cdc35eb011a32dfe6c01647670895688f1d48e6b5a
run-a161b17dbedb0461,full-s03_obstacle_inserted-eteac-normal-5,S03_OBSTACLE_INSERTED,ETEAC,5,NORMAL,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,fff593a6e34048da49475fc8466efb0ff283dd72a2f0b8a0f8ab722b0b1434d7,91c627cc02b3bc7fc9753ce29d0f97a73f3c765fb195fc44f5108bc67cdc7ab8
run-efd5d97f66250d1e,full-s03_obstacle_inserted-eteac-normal-6,S03_OBSTACLE_INSERTED,ETEAC,6,NORMAL,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5326f49f35ca4d1f5630046d37f813a9a15e7d6bcd9510e04dd672a7fdd02857,f149ed2872d179a32f494eae377e4c35857685fecf5a6468d336aab40f434ad0
run-3643a663be0f4731,full-s03_obstacle_inserted-eteac-normal-7,S03_OBSTACLE_INSERTED,ETEAC,7,NORMAL,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2e36d8c06fdab83feecc8b9b8fb5679817f74b126e1995c79216cc94982e5899,ea416839ff550c971fccede5088a4de04d6171036f0f46a3c88485ee7bb528be
run-70ba62d7979887b7,full-s03_obstacle_inserted-eteac-normal-8,S03_OBSTACLE_INSERTED,ETEAC,8,NORMAL,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,a2f433b80072ce969752135703569ba9be07f3fd0eb2dea8055feef242aa6b3d,2de5fd127c04b65a120ae138b8d34ddb9199414615d2c7a7be424420f0d0eb03
run-36399fbbde4821c9,full-s03_obstacle_inserted-eteac-normal-9,S03_OBSTACLE_INSERTED,ETEAC,9,NORMAL,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,615b508345aecc40e0167457ec5b93101346965ca554b69276aa221078f482af,49f28e15c22179753aaaac1c260ed5d7ae7e8e2738489170665f258803ee004d
run-53669425f7e1543f,full-s03_obstacle_inserted-eteac-degraded-0,S03_OBSTACLE_INSERTED,ETEAC,0,DEGRADED,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,64480c61bbe64faf78f1c599453f4513015e6abc59cb6bce43bcab7e25bc88a4,a2a1e2bef646f3736308b293ae1f81ad381be44917301acbb1dac9f337368175
run-2f972d4e03fd6bc2,full-s03_obstacle_inserted-eteac-degraded-1,S03_OBSTACLE_INSERTED,ETEAC,1,DEGRADED,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,60e5f3874683ac57aed5743fcbba28feca528187fb2a1fea2b443dcf31957036,d6ff950fd6481fe3bae75f88f54fb1e2718046608b1e01706d271942fa2872e8
run-4beb9c1b06f5b18d,full-s03_obstacle_inserted-eteac-degraded-2,S03_OBSTACLE_INSERTED,ETEAC,2,DEGRADED,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,889214052e88022951359d6b6d4e1cee9c3d29756d550d15ac6284561ce2bcd4,88b0d3ff68671b518051b3936ce8e26ef1035621f646c096e1d99e0ebcfeef46
run-2f938d75ec2ccde9,full-s03_obstacle_inserted-eteac-degraded-3,S03_OBSTACLE_INSERTED,ETEAC,3,DEGRADED,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,aae5ed713015e3ec7095e70a629924406a26f117347b81685dd7e42a12b8d30f,4c3b7c7cb439614e3175626d669b6ec1edbdd766531da79963544a94df16ba9d
run-f5cbaa9fe81b79b7,full-s03_obstacle_inserted-eteac-degraded-4,S03_OBSTACLE_INSERTED,ETEAC,4,DEGRADED,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,e4fced1d4751066fb7bd4da564defd23deec4aeb0127da1e63ce04bfdedf2e2a,e8de9f8075b1a54e090faabaf81742d3b5d8a191d72063b85743791135baf018
run-c7f45972f93e29bf,full-s03_obstacle_inserted-eteac-degraded-5,S03_OBSTACLE_INSERTED,ETEAC,5,DEGRADED,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8f6991e9cefb13ef18386c36eb5370e77f0ef0e8e2e157ceb3dae87623c407e8,933302269fd90ab7fe1d61e3f158c6e9328f1166a8c9fbe923ea7a966fbde697
run-345e1364070e4d0f,full-s03_obstacle_inserted-eteac-degraded-6,S03_OBSTACLE_INSERTED,ETEAC,6,DEGRADED,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0d258e2aa202392032e1c5616be8a6ad7e29f6302f08573cca4d63b30e335491,97944f8ffd6c4599177a9fbe639e767c160b400deefed36be64d8ac8241fb198
run-01674901e449cb0d,full-s03_obstacle_inserted-eteac-degraded-7,S03_OBSTACLE_INSERTED,ETEAC,7,DEGRADED,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,e072f5ba67559a3a98355160baa562ff6709b6271940b2ae81cec57c43344d53,2ae4f30e4d59cbe1b2f0ac937cbed7af1a828434f2d12de2b7c58d3b13663b13
run-33fc812b977362de,full-s03_obstacle_inserted-eteac-degraded-8,S03_OBSTACLE_INSERTED,ETEAC,8,DEGRADED,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4d27953970a53c8684813f32a7a1ef251761b353ae065dc2e51076470b268da0,0757a641fe4154263b5aa63e26199f868aeb56970be4d1cb267158e7a58f0a4b
run-61d62d9f1b46c6d5,full-s03_obstacle_inserted-eteac-degraded-9,S03_OBSTACLE_INSERTED,ETEAC,9,DEGRADED,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,cc6f39fa26ac4af62bc2ecc9ec832e58758aed292a4596f0c704f25af073e051,8dca8eebc4bd19af544488b6ff4b7a0d957b58bd050d2f804bae3c6ce5e2a1c9
run-27e6479b081bd1c5,full-s03_obstacle_inserted-eteac-poor-0,S03_OBSTACLE_INSERTED,ETEAC,0,POOR,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,feb284559259045e9f312a2c1d7c09e48d6a18eac6d7ead5641aace0b64d052b,fc8e0777122b05fdd0d29ba6a180f9dffcac02a891bcdba4a3e6b068a9373677
run-65d081de2e4bdc2d,full-s03_obstacle_inserted-eteac-poor-1,S03_OBSTACLE_INSERTED,ETEAC,1,POOR,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3414b8ecf73a5db189162c15977e4f2080a6e8a51f46ae64de2907e64761a699,39aeff05d6b6e500a8416b9374dbf2157b00d225b38158925409ae38c6ab5ec7
run-54a8921a1f2fcf4a,full-s03_obstacle_inserted-eteac-poor-2,S03_OBSTACLE_INSERTED,ETEAC,2,POOR,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,14178952c306cfd291ed6c1fe7b9bc956aad997cf999ee117ddc3f1eab89accb,b82687b8b9517c6c2bcd8649eb86af9cb42c78c970e8af0c32a6de5dfae692c1
run-ac4460e0286e61d0,full-s03_obstacle_inserted-eteac-poor-3,S03_OBSTACLE_INSERTED,ETEAC,3,POOR,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,278c3ad4ca583109d67c3a8c00b26ff204a1ebba54d960c0881e777d703af292,3bd6c44fc3b6edb924c8e7209a71fdab81a09577871354bf8af262c8c8962ec1
run-ddc3e03229cb41f2,full-s03_obstacle_inserted-eteac-poor-4,S03_OBSTACLE_INSERTED,ETEAC,4,POOR,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,97a2acbb88f95ad8ca4d71c98231be8e0d2c49ccf72b8ba8b1720928fe19a9d7,0af10cd6cb8084157c3b20bce44c33f45f6e73b92dee9ae47c7417a1053dcfc7
run-fbba943e6b5559ce,full-s03_obstacle_inserted-eteac-poor-5,S03_OBSTACLE_INSERTED,ETEAC,5,POOR,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,fd192d15fec39cc084cb0ae9b144791b9e8b6bda662d0968c4119926de5aab72,187d451c6dce67eca6fc4be5a847513191e662bc37d3ef3eac11647faddfc997
run-cb2e3e786018118f,full-s03_obstacle_inserted-eteac-poor-6,S03_OBSTACLE_INSERTED,ETEAC,6,POOR,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3faa95a6d31cdde6f916397133076295431cbc53525892a0dd2f8a6df056dd24,1e4a8f5091acfa8b2eaebab62c239b19cc4437f0059f12a666017f3c3e5d5dd0
run-584f897fd1c7cd77,full-s03_obstacle_inserted-eteac-poor-7,S03_OBSTACLE_INSERTED,ETEAC,7,POOR,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8fb375ad8372c6a58fee917c010c4ff16d3402f1c89c4987f44ed57c5cc9fcd2,0b4a4a91d837bc14c4b37bf2acc6d0eae72b4a9e0fbc42b2276100716248337b
run-f8022600a9357524,full-s03_obstacle_inserted-eteac-poor-8,S03_OBSTACLE_INSERTED,ETEAC,8,POOR,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5f64cc352ebfeecabdf610269052581d8fb343e82a0b85b455c50d632d133e6b,aa3ee7f9f4f12d4b19bd383d45234de4f69636f9e42dd09f6586a29a71da6c36
run-5b2ab98b90a39bac,full-s03_obstacle_inserted-eteac-poor-9,S03_OBSTACLE_INSERTED,ETEAC,9,POOR,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,18dbe8113001e916b537bcb19487aeb765eb2d2a897ad96334ea7f2bd84800e2,93d426538e4d1588325caa44cd3952378e26692bc748a40c05542c9553ffdc21
run-6023518a4b87521a,full-s03_obstacle_inserted-eteac-severe-0,S03_OBSTACLE_INSERTED,ETEAC,0,SEVERE,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,ea635690d26ed5a4062d00436aab70aa8ef6969e00dce22e9ccb63cd3b7ab2d2,4f707338651756062685c0924556ee0f1e4b3964f87a44a14524febbd3abe39f
run-fcabca7908172868,full-s03_obstacle_inserted-eteac-severe-1,S03_OBSTACLE_INSERTED,ETEAC,1,SEVERE,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,d1e7ce96f7acb7ae111db1e951a56d56d1515f568e2ee96c3e08954bc19254e6,1282f28ee83abd4bf0e18cea97f28accc28945ece3c6350d98498a6d1e625157
run-0278604ec48276e6,full-s03_obstacle_inserted-eteac-severe-2,S03_OBSTACLE_INSERTED,ETEAC,2,SEVERE,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,d2b5093bff0f862063ae5843480e956f6f5bbc2c9a51867f61fb12e16850a7b2,0c37b781b9e4150053a0ef860632691bcaa2b5551366ffa9043cec4ddfab56ee
run-e169c853a4f48490,full-s03_obstacle_inserted-eteac-severe-3,S03_OBSTACLE_INSERTED,ETEAC,3,SEVERE,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,df2105db7648c7d93f371b63ce041d41a9f3b98d904ddf58ce94f3d24d3a4e7c,d3fa1030948e6bc8c184540517e32f479c898c3614d5cdc7c200a99fa2e9e75e
run-414e9830a8dcd834,full-s03_obstacle_inserted-eteac-severe-4,S03_OBSTACLE_INSERTED,ETEAC,4,SEVERE,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,dd393b4ed346b17cfd9fc3edf58aa113cc1e5e42c62e4ca01ed3093b3050dd5d,fbce514a0ceaef15a32ac0799b2b4bed3df24371fc87e8a8b0a0fd7b13744fef
run-37af135ce8d45726,full-s03_obstacle_inserted-eteac-severe-5,S03_OBSTACLE_INSERTED,ETEAC,5,SEVERE,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,e5407442652db4fc728f7cc56e76841837cd33c44d25db68e909c1ee0fe10009,c4ffb53c8f5aa64475b6466813cb199c924d212eeb437f19ecbe8d903df98d9b
run-7260aff7a3f1bc04,full-s03_obstacle_inserted-eteac-severe-6,S03_OBSTACLE_INSERTED,ETEAC,6,SEVERE,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,e6ca929e975abd3009920c1aa9792f73c5be7995baa84192e54c7b21a7c24794,d753263e5d149fef9fc7f79b9b55b564e8c49efe05558bdbc0f371eeb48ae14c
run-3f570cc0b8605e12,full-s03_obstacle_inserted-eteac-severe-7,S03_OBSTACLE_INSERTED,ETEAC,7,SEVERE,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,c91f701f7d10ebbd9705ab22d6dab6fcd77793a07f8d6a7763aa947a72631552,814785b0cf59f4148b2de4a2256d68c89d007e465004edc1706ff9a64442b843
run-3b2301490c5e40c1,full-s03_obstacle_inserted-eteac-severe-8,S03_OBSTACLE_INSERTED,ETEAC,8,SEVERE,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1511d1bc7953b12b944d0b245f1e44dfe5424718048e736264ebb14d35f9f423,d0fa89b1fe93ee20236a6fa90d5f9ffc535ed01a22ce1af212998e80d75ee82c
run-7678d2e6bdc03d28,full-s03_obstacle_inserted-eteac-severe-9,S03_OBSTACLE_INSERTED,ETEAC,9,SEVERE,False,NEEDS_OBSERVATION,900,,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,ce198d5e3d5e49e937797dce9eedbf6d5f9e16d6e16b5bce1491be522cf39a4f,ec21e043c77556e67a8dcf57221fe3608229d5922eeec419599e07abab5c3b1e
run-220f2944e826f33e,full-s03_obstacle_inserted-auto-good-0,S03_OBSTACLE_INSERTED,AUTO,0,GOOD,False,NEEDS_OBSERVATION,900,,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,97c5d91e5ad47b1d0fff5f3e63bf9c29b1c846bffa46aa6b9c30130b9c2de62a,b7a29661cf7622b906a27587e61392d86150f38c51d10b4dcd53a1eb26df95d3
run-76e8a86eb3df161c,full-s03_obstacle_inserted-auto-good-1,S03_OBSTACLE_INSERTED,AUTO,1,GOOD,False,NEEDS_OBSERVATION,900,,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0dc4b0fef7816764e23ab96c9e681bd27aec266ec4956893d6d832cc1d846c30,965ea41f792a1aefc15f1fe8effe64ed7c13b50310ebaa51996cedf02a658ace
run-d83b8b40c03a1db0,full-s03_obstacle_inserted-auto-good-2,S03_OBSTACLE_INSERTED,AUTO,2,GOOD,False,NEEDS_OBSERVATION,900,,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0f4d49ad85efde96fa7131a5f5733f3b9bdda28d5d05744db7a240d73ad2897f,15a8aa960f23d90ebdbf135b3c1af0462b6790246c34946cc74c0b719def2576
run-04b4fbf154053186,full-s03_obstacle_inserted-auto-good-3,S03_OBSTACLE_INSERTED,AUTO,3,GOOD,False,NEEDS_OBSERVATION,900,,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,b2e35ad31beeba5a98f8451e85f9022ad1378e09f84bf25e0178c24c67c33528,74a8f8bfcdf463cae847c029f83b10aa6d93cd3a06a22e808245ed4dc6a79dbd
